Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Reactome	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	44	27	8.378487250210026e-23	5.233063495027012e-21	CCNA2:HIST1H1A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H1B:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
Reactome	REACTOME_MEIOSIS	57	30	1.6167429015322948e-22	9.69399043758764e-21	SYCE2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MSH5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MEIOSIS
Reactome	REACTOME_REPRODUCTION	59	30	6.117997143231425e-22	3.5272606606553485e-20	SYCE2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MSH5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REPRODUCTION
Reactome	REACTOME_DEPURINATION	29	22	6.385323325961994e-22	3.545036913191492e-20	HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEPURINATION
Reactome	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	56	29	1.5656812471565489e-21	8.38198639102738e-20	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING
Reactome	REACTOME_CELLULAR_SENESCENCE	91	36	1.7822688577512588e-21	9.212486268169437e-20	SP1:MAPKAPK5:CCNA2:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_SENESCENCE
Reactome	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	61	30	2.1619103845250462e-21	1.0802345554676814e-19	CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MYB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS
Reactome	REACTOME_BASE_EXCISION_REPAIR	37	24	3.2384323438395507e-21	1.5659387365856409e-19	POLD4:RFC1:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BASE_EXCISION_REPAIR
Reactome	REACTOME_MITOTIC_PROPHASE	53	28	3.914838338961861e-21	1.833857084407447e-19	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MITOTIC_PROPHASE
Reactome	REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION	54	28	7.702724059552217e-21	3.498904050081446e-19	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION
Reactome	REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	32	22	2.2400978839612342e-20	9.876196258993795e-19	HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION
Reactome	REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	62	29	6.285678663530767e-20	2.617286754620172e-18	MAPKAPK5:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
Reactome	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	62	29	6.285678663530767e-20	2.617286754620172e-18	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION
Reactome	REACTOME_CHROMOSOME_MAINTENANCE	45	25	1.0877312156638471e-19	4.406781330486775e-18	POLA2:POLD4:RFC1:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CHROMOSOME_MAINTENANCE
Reactome	REACTOME_ESR_MEDIATED_SIGNALING	98	35	3.5023579180585484e-19	1.3815880313604642e-17	GNG12:SP1:AXIN1:CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MYB:GNB2:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ESR_MEDIATED_SIGNALING
Reactome	REACTOME_MEIOTIC_SYNAPSIS	39	23	5.249187791191757e-19	2.017572435640114e-17	SYCE2:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MEIOTIC_SYNAPSIS
Reactome	REACTOME_NUCLEOSOME_ASSEMBLY	36	22	1.059247266071367e-18	3.969529129602448e-17	HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NUCLEOSOME_ASSEMBLY
Reactome	REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	111	35	3.4388720576078315e-17	1.2572851742327169e-15	GNG12:SP1:AXIN1:CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MYB:GNB2:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS
Reactome	REACTOME_CHROMATIN_ORGANIZATION	126	37	5.679582263960816e-17	2.0270699556374434e-15	MEAF6:KDM2A:KANSL1:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CHROMATIN_ORGANIZATION
Reactome	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	89	30	9.200189485859277e-16	3.207228846349548e-14	AXIN1:WNT3:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
Reactome	REACTOME_CELLULAR_RESPONSES_TO_STRESS	151	39	9.731616477826214e-16	3.315384795513976e-14	ACTR1A:SP1:MAPKAPK5:CCNA2:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2BO:GPX6:HSPA1L:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_RESPONSES_TO_STRESS
Reactome	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	33	19	1.2986754054876066e-15	4.326032072946494e-14	PIAS4:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ
Reactome	REACTOME_RMTS_METHYLATE_HISTONE_ARGININES	43	21	3.391395255115295e-15	1.0816386143442186e-13	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H4C:HIST1H2AC:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H4E:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RMTS_METHYLATE_HISTONE_ARGININES
Reactome	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	43	21	3.391395255115295e-15	1.0816386143442186e-13	RAD9A:PIAS4:CCNA2:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS
Reactome	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	114	33	5.0584465867502565e-15	1.5797107153205487e-13	PTPN11:AXIN1:CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MYB:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1
Reactome	REACTOME_HOMOLOGY_DIRECTED_REPAIR	56	23	1.7409434342967435e-14	5.325865730634324e-13	POLD4:RAD9A:PIAS4:RFC1:CCNA2:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HOMOLOGY_DIRECTED_REPAIR
Reactome	REACTOME_SIGNALING_BY_NOTCH	94	29	4.044785684782061e-14	1.2126267482976619e-12	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NOTCH
Reactome	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	43	20	5.2283809313086576e-14	1.5367339247120938e-12	RAD9A:PIAS4:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT
Reactome	REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	40	19	1.4178051860060976e-13	4.087096103506039e-12	PIAS4:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE
Reactome	REACTOME_SIGNALING_BY_WNT	129	33	2.5770149883883664e-13	7.288576353951247e-12	GNG12:AXIN1:WNT3:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:GNB2:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_WNT
Reactome	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI	177	39	2.8225816587245166e-13	7.83527760449639e-12	ACTR1A:SP1:MAPKAPK5:CCNA2:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2BO:GPX6:HSPA1L:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
Reactome	REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	67	23	1.5976834145671709e-12	4.354413524429435e-11	POLD4:RAD9A:PIAS4:RFC1:CCNA2:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR
Reactome	REACTOME_RHO_GTPASE_EFFECTORS	116	30	2.5069735564050907e-12	6.710631001877198e-11	ARPC2:PAK2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASE_EFFECTORS
Reactome	REACTOME_DNA_REPAIR	109	28	1.692152618542779e-11	4.4500645178870627e-10	POLD4:RAD9A:PIAS4:RAD23A:RFC1:CCNA2:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_REPAIR
Reactome	REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	76	23	3.1370911961409446e-11	8.107758108647028e-10	AXIN1:CCNA2:HIST1H2AB:HIST1H2BB:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H2AD:HIST1H2BF:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
Reactome	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	357	54	5.5321652211010756e-11	1.4055450282085615e-09	MEAF6:RAD9A:SP1:MAPKAPK5:PTPN11:FOXO1:MAX:ZNF839:AXIN1:ITGAL:CBFB:E2F4:BCL2L11:PPARG:THRB:CCNA2:TRPC3:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:ZKSCAN8:ZKSCAN4:ZKSCAN3:EHMT2:NELFE:MYB:ZKSCAN1:ZNF3:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GENERIC_TRANSCRIPTION_PATHWAY
Reactome	REACTOME_M_PHASE	130	30	5.797311244610934e-11	1.448361592611965e-09	ACTR1A:PDS5B:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_M_PHASE
Reactome	REACTOME_CELL_CYCLE_MITOTIC	181	36	6.113466254195393e-11	1.5023091663998186e-09	ACTR1A:POLA2:POLD4:PDS5B:MAX:E2F4:RFC1:CCNA2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_MITOTIC
Reactome	REACTOME_SIGNALING_BY_RHO_GTPASES	150	32	1.1563255990578758e-10	2.795696891915735e-09	ARHGDIG:ARPC2:ITSN1:PAK2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RHO_GTPASES
